Semana,Campus,Ncampus,Edificio,Sitio,Estado,Nestado,Copias/L
40,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
40,Puebla,26,11,Residencias,PUEBLA,21,31856
41,Puebla,26,10,Aulas 2,PUEBLA,21,0
41,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
41,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
41,Puebla,26,7,Cafetería,PUEBLA,21,0
41,Puebla,26,10,Aulas 2,PUEBLA,21,0
41,Puebla,26,11,Residencias,PUEBLA,21,0
41,Puebla,26,0,Unidentified,PUEBLA,21,0
41,Puebla,26,9,Aulas 1,PUEBLA,21,0
41,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
41,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
42,Puebla,26,6,Aulas 3,PUEBLA,21,0
42,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
42,Puebla,26,10,Aulas 2,PUEBLA,21,0
42,Puebla,26,7,Cafetería,PUEBLA,21,0
42,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
42,Puebla,26,11,Residencias,PUEBLA,21,18386
42,Puebla,26,9,Aulas 1,PUEBLA,21,0
42,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
42,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
42,Puebla,26,10,Aulas 2,PUEBLA,21,0
43,Puebla,26,11,Residencias,PUEBLA,21,7389
43,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
43,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
43,Puebla,26,10,Aulas 2,PUEBLA,21,0
43,Puebla,26,10,Aulas 2,PUEBLA,21,4800
43,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
43,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
43,Puebla,26,7,Cafetería,PUEBLA,21,0
43,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
43,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,6060
44,Puebla,26,10,Aulas 2,PUEBLA,21,16414
44,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
44,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
44,Puebla,26,7,Cafetería,PUEBLA,21,0
44,Puebla,26,10,Aulas 2,PUEBLA,21,0
44,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
44,Puebla,26,11,Residencias,PUEBLA,21,0
44,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,17670
44,Puebla,26,6,Aulas 3,PUEBLA,21,18369
44,Puebla,26,9,Aulas 1,PUEBLA,21,0
45,Puebla,26,7,Cafetería,PUEBLA,21,0
45,Puebla,26,6,Aulas 3,PUEBLA,21,0
45,Puebla,26,10,Aulas 2,PUEBLA,21,0
45,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
45,Puebla,26,12,Aulas 4,PUEBLA,21,0
45,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,26040
45,Puebla,26,9,Aulas 1,PUEBLA,21,0
45,Puebla,26,10,Aulas 2,PUEBLA,21,0
45,Puebla,26,11,Residencias,PUEBLA,21,0
45,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
46,Puebla,26,9,Aulas 1,PUEBLA,21,0
46,Puebla,26,10,Aulas 2,PUEBLA,21,0
46,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
46,Puebla,26,12,Aulas 4,PUEBLA,21,0
46,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
46,Puebla,26,10,Aulas 2,PUEBLA,21,0
46,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
46,Puebla,26,11,Residencias,PUEBLA,21,0
46,Puebla,26,6,Aulas 3,PUEBLA,21,0
46,Puebla,26,7,Cafetería,PUEBLA,21,0
47,Puebla,26,9,Aulas 1,PUEBLA,21,0
47,Puebla,26,10,Aulas 2,PUEBLA,21,10671
47,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
47,Puebla,26,11,Residencias,PUEBLA,21,0
47,Puebla,26,6,Aulas 3,PUEBLA,21,6819
47,Puebla,26,7,Cafetería,PUEBLA,21,0
47,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
47,Puebla,26,10,Aulas 2,PUEBLA,21,0
47,Puebla,26,12,Aulas 4,PUEBLA,21,0
47,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,31539
48,Puebla,26,9,Aulas 1,PUEBLA,21,0
48,Puebla,26,10,Aulas 2,PUEBLA,21,0
48,Puebla,26,7,Cafetería,PUEBLA,21,0
48,Puebla,26,6,Aulas 3,PUEBLA,21,0
48,Puebla,26,12,Aulas 4,PUEBLA,21,12891
48,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
48,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
48,Puebla,26,10,Aulas 2,PUEBLA,21,0
48,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
48,Puebla,26,11,Residencias,PUEBLA,21,0
49,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
49,Puebla,26,10,Aulas 2,PUEBLA,21,0
49,Puebla,26,9,Aulas 1,PUEBLA,21,0
49,Puebla,26,10,Aulas 2,PUEBLA,21,0
49,Puebla,26,12,Aulas 4,PUEBLA,21,23229
49,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,21159
49,Puebla,26,6,Aulas 3,PUEBLA,21,0
49,Puebla,26,7,Cafetería,PUEBLA,21,0
49,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
49,Puebla,26,11,Residencias,PUEBLA,21,0
50,Puebla,26,9,Aulas 1,PUEBLA,21,0
50,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
50,Puebla,26,10,Aulas 2,PUEBLA,21,0
50,Puebla,26,7,Cafetería,PUEBLA,21,0
50,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
50,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
50,Puebla,26,11,Residencias,PUEBLA,21,0
50,Puebla,26,10,Aulas 2,PUEBLA,21,0
50,Puebla,26,6,Aulas 3,PUEBLA,21,0
50,Puebla,26,12,Aulas 4,PUEBLA,21,0
55,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
55,Puebla,26,11,Residencias,PUEBLA,21,636077
55,Puebla,26,7,Cafetería,PUEBLA,21,0
55,Puebla,26,6,Aulas 3,PUEBLA,21,0
55,Puebla,26,12,Aulas 4,PUEBLA,21,0
55,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
55,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
55,Puebla,26,0,Unidentified,PUEBLA,21,0
55,Puebla,26,10,Aulas 2,PUEBLA,21,0
55,Puebla,26,9,Aulas 1,PUEBLA,21,0
56,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
56,Puebla,26,12,Aulas 4,PUEBLA,21,12613
56,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,54891
56,Puebla,26,9,Aulas 1,PUEBLA,21,45999
56,Puebla,26,7,Cafetería,PUEBLA,21,213973
56,Puebla,26,6,Aulas 3,PUEBLA,21,19706
56,Puebla,26,10,Aulas 2,PUEBLA,21,0
56,Puebla,26,11,Residencias,PUEBLA,21,777639
56,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,940183
63,Puebla,26,11,Residencias,PUEBLA,21,0
63,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
63,Puebla,26,7,Cafetería,PUEBLA,21,0
63,Puebla,26,6,Aulas 3,PUEBLA,21,0
63,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
63,Puebla,26,9,Aulas 1,PUEBLA,21,0
63,Puebla,26,10,Aulas 2,PUEBLA,21,0
63,Puebla,26,0,Unidentified,PUEBLA,21,0
64,Puebla,26,10,Aulas 2,PUEBLA,21,27900
64,Puebla,26,9,Aulas 1,PUEBLA,21,27900
64,Puebla,26,7,Cafetería,PUEBLA,21,27900
64,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,27900
64,Puebla,26,0,Unidentified,PUEBLA,21,27900
64,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,27900
64,Puebla,26,11,Residencias,PUEBLA,21,27900
64,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,27900
65,Puebla,26,9,Aulas 1,PUEBLA,21,0
65,Puebla,26,0,Unidentified,PUEBLA,21,0
65,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
65,Puebla,26,0,Unidentified,PUEBLA,21,0
65,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
65,Puebla,26,0,Unidentified,PUEBLA,21,0
65,Puebla,26,7,Cafetería,PUEBLA,21,0
65,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
65,Puebla,26,11,Residencias,PUEBLA,21,0
66,Puebla,26,0,Unidentified,PUEBLA,21,27394
66,Puebla,26,12,Aulas 4,PUEBLA,21,27394
66,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,27394
66,Puebla,26,7,Cafetería,PUEBLA,21,27394
66,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,27394
66,Puebla,26,0,Unidentified,PUEBLA,21,27394
66,Puebla,26,0,Unidentified,PUEBLA,21,27394
66,Puebla,26,9,Aulas 1,PUEBLA,21,27394
66,Puebla,26,11,Residencias,PUEBLA,21,27394
67,Puebla,26,10,Aulas 2,PUEBLA,21,0
67,Puebla,26,9,Aulas 1,PUEBLA,21,0
67,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
67,Puebla,26,0,Unidentified,PUEBLA,21,0
67,Puebla,26,10,Aulas 2,PUEBLA,21,6120
67,Puebla,26,11,Residencias,PUEBLA,21,6120
67,Puebla,26,12,Aulas 4,PUEBLA,21,6120
67,Puebla,26,7,Cafetería,PUEBLA,21,6120
67,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
67,Puebla,26,6,Aulas 3,PUEBLA,21,0
69,Puebla,26,12,Aulas 4,PUEBLA,21,0
69,Puebla,26,11,Residencias,PUEBLA,21,0
69,Puebla,26,10,Aulas 2,PUEBLA,21,0
69,Puebla,26,9,Aulas 1,PUEBLA,21,0
69,Puebla,26,7,Cafetería,PUEBLA,21,0
69,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
69,Puebla,26,6,Aulas 3,PUEBLA,21,0
69,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
69,Puebla,26,0,Unidentified,PUEBLA,21,0
69,Puebla,26,10,Aulas 2,PUEBLA,21,0
70,Puebla,26,7,Cafetería,PUEBLA,21,0
70,Puebla,26,10,Aulas 2,PUEBLA,21,0
70,Puebla,26,0,Unidentified,PUEBLA,21,0
70,Puebla,26,10,Aulas 2,PUEBLA,21,0
70,Puebla,26,0,Unidentified,PUEBLA,21,0
70,Puebla,26,11,Residencias,PUEBLA,21,0
70,Puebla,26,12,Aulas 4,PUEBLA,21,0
70,Puebla,26,1,Interceptor PTAR 1,PUEBLA,21,0
70,Puebla,26,9,Aulas 1,PUEBLA,21,0
70,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
71,Puebla,26,11,Residencias,PUEBLA,21,8006
71,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,8006
71,Puebla,26,0,Unidentified,PUEBLA,21,8006
71,Puebla,26,0,Unidentified,PUEBLA,21,8006
71,Puebla,26,9,Aulas 1,PUEBLA,21,8006
71,Puebla,26,6,Aulas 3,PUEBLA,21,8006
71,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,8006
71,Puebla,26,7,Cafetería,PUEBLA,21,8006
71,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,8006
72,Puebla,26,6,Aulas 3,PUEBLA,21,0
72,Puebla,26,12,Aulas 4,PUEBLA,21,0
72,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
72,Puebla,26,7,Cafetería,PUEBLA,21,0
72,Puebla,26,0,Unidentified,PUEBLA,21,0
72,Puebla,26,9,Aulas 1,PUEBLA,21,0
72,Puebla,26,0,Unidentified,PUEBLA,21,0
72,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
72,Puebla,26,11,Residencias,PUEBLA,21,0
73,Puebla,26,7,Cafetería,PUEBLA,21,0
73,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
73,Puebla,26,0,Unidentified,PUEBLA,21,0
73,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
73,Puebla,26,0,Unidentified,PUEBLA,21,0
73,Puebla,26,9,Aulas 1,PUEBLA,21,0
73,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
73,Puebla,26,6,Aulas 3,PUEBLA,21,0
73,Puebla,26,11,Residencias,PUEBLA,21,0
74,Puebla,26,6,Aulas 3,PUEBLA,21,0
74,Puebla,26,12,Aulas 4,PUEBLA,21,0
74,Puebla,26,7,Cafetería,PUEBLA,21,0
74,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
74,Puebla,26,0,Unidentified,PUEBLA,21,0
74,Puebla,26,9,Aulas 1,PUEBLA,21,0
74,Puebla,26,0,Unidentified,PUEBLA,21,0
74,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,0
74,Puebla,26,11,Residencias,PUEBLA,21,0
75,Puebla,26,9,Aulas 1,PUEBLA,21,14036
75,Puebla,26,0,Unidentified,PUEBLA,21,14036
75,Puebla,26,11,Residencias,PUEBLA,21,14036
75,Puebla,26,12,Aulas 4,PUEBLA,21,14036
75,Puebla,26,6,Aulas 3,PUEBLA,21,14036
75,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,14036
75,Puebla,26,7,Cafetería,PUEBLA,21,14036
75,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,14036
75,Puebla,26,0,Unidentified,PUEBLA,21,14036
76,Puebla,26,10,Aulas 2,PUEBLA,21,0
76,Puebla,26,0,Unidentified,PUEBLA,21,0
76,Puebla,26,10,Aulas 2,PUEBLA,21,0
76,Puebla,26,9,Aulas 1,PUEBLA,21,0
76,Puebla,26,12,Aulas 4,PUEBLA,21,0
76,Puebla,26,11,Residencias,PUEBLA,21,0
76,Puebla,26,7,Cafetería,PUEBLA,21,0
76,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
76,Puebla,26,6,Aulas 3,PUEBLA,21,0
76,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
77,Puebla,26,10,Aulas 2,PUEBLA,21,252296
77,Puebla,26,0,Unidentified,PUEBLA,21,252296
77,Puebla,26,9,Aulas 1,PUEBLA,21,252296
77,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,252296
77,Puebla,26,4,Colector 3 (Centro Estudiantil),PUEBLA,21,252296
77,Puebla,26,11,Residencias,PUEBLA,21,252296
77,Puebla,26,12,Aulas 4,PUEBLA,21,252296
77,Puebla,26,7,Cafetería,PUEBLA,21,252296
77,Puebla,26,6,Aulas 3,PUEBLA,21,252296
77,Puebla,26,0,Unidentified,PUEBLA,21,252296
78,Puebla,26,12,Aulas 4,PUEBLA,21,0
78,Puebla,26,5,Colector 4 (PTAR Aulas 4),PUEBLA,21,0
78,Puebla,26,8,Biblioteca (CETEC),PUEBLA,21,0
78,Puebla,26,10,Aulas 2,PUEBLA,21,0
78,Puebla,26,0,Unidentified,PUEBLA,21,12553
78,Puebla,26,0,Unidentified,PUEBLA,21,12553
78,Puebla,26,7,Cafetería,PUEBLA,21,12553
78,Puebla,26,6,Aulas 3,PUEBLA,21,12553
78,Puebla,26,11,Residencias,PUEBLA,21,39236
78,Puebla,26,0,Unidentified,PUEBLA,21,39236
7,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,23307
7,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
7,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0
8,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,8381
8,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,1333
8,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0
8,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
8,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0
8,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
8,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,8381
8,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,190
8,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0
8,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
8,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0
8,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0
8,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
8,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,0
8,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0
8,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,8381
8,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0
8,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0
8,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0
8,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0
8,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0
8,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0
8,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,8381
8,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0
8,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,8381
8,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0
9,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22,0
9,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,762
9,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
9,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
9,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,22,0
9,Querétaro,27,25,Baños Pista,QUERETARO,22,0
9,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
9,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
9,Querétaro,27,14,Edif. 13 LDI,QUERETARO,22,0
9,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0
9,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,762
9,Querétaro,27,3,Edif. 2 CIE,QUERETARO,22,0
9,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,22,0
9,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,22,0
9,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,22,0
9,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,22,0
9,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,762
9,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,22,28571
9,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,22,0
9,Querétaro,27,11,Edif. 10 Medios,QUERETARO,22,0
9,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,22,0
9,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,22,0
9,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,762
9,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,22,0
9,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,22,0
9,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,762
9,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22,0
9,Querétaro,27,24,CAE,QUERETARO,22,0
9,Querétaro,27,23,CAE,QUERETARO,22,0
10,Querétaro,27,23,CAE,QUERETARO,22,0
10,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
10,Querétaro,27,24,CAE,QUERETARO,22,0
10,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
10,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
10,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
11,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
11,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
11,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
11,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
11,Querétaro,27,23,CAE,QUERETARO,22,0
11,Querétaro,27,24,CAE,QUERETARO,22,0
12,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
12,Querétaro,27,23,CAE,QUERETARO,22,0
12,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
12,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
12,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
12,Querétaro,27,24,CAE,QUERETARO,22,0
13,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
13,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,1524
13,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
13,Querétaro,27,24,CAE,QUERETARO,22,0
13,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
13,Querétaro,27,23,CAE,QUERETARO,22,0
14,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
14,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
14,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
14,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
14,Querétaro,27,23,CAE,QUERETARO,22,0
14,Querétaro,27,24,CAE,QUERETARO,22,0
15,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
15,Querétaro,27,23,CAE,QUERETARO,22,0
15,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
15,Querétaro,27,24,CAE,QUERETARO,22,0
15,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
15,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
16,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
16,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
16,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
16,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
17,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
17,Querétaro,27,24,CAE,QUERETARO,22,0
17,Querétaro,27,23,CAE,QUERETARO,22,0
17,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
17,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
17,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
18,Querétaro,27,23,CAE,QUERETARO,22,0
18,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
18,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
18,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,6644
18,Querétaro,27,24,CAE,QUERETARO,22,0
18,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
19,Querétaro,27,24,CAE,QUERETARO,22,0
19,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,22,0
19,Querétaro,27,23,CAE,QUERETARO,22,0
19,Querétaro,27,0,Unidentified,QUERETARO,22,0
21,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
21,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
21,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
21,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
22,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
22,Querétaro,27,24,CAE,QUERETARO,22,0
22,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
22,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
22,Querétaro,27,23,CAE,QUERETARO,22,0
22,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
23,Querétaro,27,23,CAE,QUERETARO,22,0
23,Querétaro,27,24,CAE,QUERETARO,22,0
23,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
23,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
23,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
23,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
24,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
24,Querétaro,27,24,CAE,QUERETARO,22,0
24,Querétaro,27,23,CAE,QUERETARO,22,0
24,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
24,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
24,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
25,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
25,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
25,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
25,Querétaro,27,24,CAE,QUERETARO,22,0
25,Querétaro,27,23,CAE,QUERETARO,22,0
25,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
26,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
26,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
26,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
26,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
27,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
27,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
27,Querétaro,27,23,CAE,QUERETARO,22,0
27,Querétaro,27,24,CAE,QUERETARO,22,0
27,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
27,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
28,Querétaro,27,24,CAE,QUERETARO,22,0
28,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
28,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
28,Querétaro,27,23,CAE,QUERETARO,22,0
28,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
28,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
29,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
29,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,22,0
29,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,22,0
29,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
30,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,22,0
30,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,22,0
